SNAPSHOT_DATE,WAREHOUSE_ID,OFFERID,STOCKS,UPDATEDAT,_LOADED_AT,_SOURCE_FILE
2025-12-23,172,CAP-004,"[{""type"": ""FIT"", ""count"": 653}, {""type"": ""AVAILABLE"", ""count"": 653}]",2025-12-23T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-23,172,CAP-005,"[{""type"": ""FIT"", ""count"": 805}, {""type"": ""AVAILABLE"", ""count"": 805}]",2025-12-23T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-23,172,ACC-001,"[{""type"": ""FIT"", ""count"": 833}, {""type"": ""AVAILABLE"", ""count"": 833}]",2025-12-23T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-23,172,ACC-002,"[{""type"": ""FIT"", ""count"": 641}, {""type"": ""AVAILABLE"", ""count"": 641}]",2025-12-23T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-23,172,ACC-003,"[{""type"": ""FIT"", ""count"": 705}, {""type"": ""AVAILABLE"", ""count"": 705}]",2025-12-23T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-23,172,ACC-004,"[{""type"": ""FIT"", ""count"": 693}, {""type"": ""AVAILABLE"", ""count"": 693}]",2025-12-23T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-23,172,ACC-005,"[{""type"": ""FIT"", ""count"": 742}, {""type"": ""AVAILABLE"", ""count"": 742}]",2025-12-23T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,147,T-S-001,"[{""type"": ""FIT"", ""count"": 738}, {""type"": ""AVAILABLE"", ""count"": 738}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,147,T-S-002,"[{""type"": ""FIT"", ""count"": 573}, {""type"": ""AVAILABLE"", ""count"": 573}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,147,T-S-003,"[{""type"": ""FIT"", ""count"": 776}, {""type"": ""AVAILABLE"", ""count"": 776}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,147,T-S-004,"[{""type"": ""FIT"", ""count"": 621}, {""type"": ""AVAILABLE"", ""count"": 621}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,147,T-S-005,"[{""type"": ""FIT"", ""count"": 787}, {""type"": ""AVAILABLE"", ""count"": 787}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,147,T-S-006,"[{""type"": ""FIT"", ""count"": 661}, {""type"": ""AVAILABLE"", ""count"": 661}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,147,T-S-007,"[{""type"": ""FIT"", ""count"": 593}, {""type"": ""AVAILABLE"", ""count"": 593}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,147,T-S-008,"[{""type"": ""FIT"", ""count"": 668}, {""type"": ""AVAILABLE"", ""count"": 668}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,147,T-S-009,"[{""type"": ""FIT"", ""count"": 654}, {""type"": ""AVAILABLE"", ""count"": 654}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,147,T-S-010,"[{""type"": ""FIT"", ""count"": 664}, {""type"": ""AVAILABLE"", ""count"": 664}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,147,T-S-011,"[{""type"": ""FIT"", ""count"": 754}, {""type"": ""AVAILABLE"", ""count"": 754}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,147,T-S-012,"[{""type"": ""FIT"", ""count"": 654}, {""type"": ""AVAILABLE"", ""count"": 654}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,147,HOO-001,"[{""type"": ""FIT"", ""count"": 715}, {""type"": ""AVAILABLE"", ""count"": 715}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,147,HOO-002,"[{""type"": ""FIT"", ""count"": 729}, {""type"": ""AVAILABLE"", ""count"": 729}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,147,HOO-003,"[{""type"": ""FIT"", ""count"": 660}, {""type"": ""AVAILABLE"", ""count"": 660}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,147,HOO-004,"[{""type"": ""FIT"", ""count"": 720}, {""type"": ""AVAILABLE"", ""count"": 720}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,147,HOO-005,"[{""type"": ""FIT"", ""count"": 596}, {""type"": ""AVAILABLE"", ""count"": 596}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,147,HOO-006,"[{""type"": ""FIT"", ""count"": 762}, {""type"": ""AVAILABLE"", ""count"": 762}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,147,HOO-007,"[{""type"": ""FIT"", ""count"": 775}, {""type"": ""AVAILABLE"", ""count"": 775}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,147,HOO-008,"[{""type"": ""FIT"", ""count"": 694}, {""type"": ""AVAILABLE"", ""count"": 694}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,147,CAP-001,"[{""type"": ""FIT"", ""count"": 827}, {""type"": ""AVAILABLE"", ""count"": 827}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,147,CAP-002,"[{""type"": ""FIT"", ""count"": 629}, {""type"": ""AVAILABLE"", ""count"": 629}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,147,CAP-003,"[{""type"": ""FIT"", ""count"": 753}, {""type"": ""AVAILABLE"", ""count"": 753}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,147,CAP-004,"[{""type"": ""FIT"", ""count"": 754}, {""type"": ""AVAILABLE"", ""count"": 754}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,147,CAP-005,"[{""type"": ""FIT"", ""count"": 741}, {""type"": ""AVAILABLE"", ""count"": 741}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,147,ACC-001,"[{""type"": ""FIT"", ""count"": 644}, {""type"": ""AVAILABLE"", ""count"": 644}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,147,ACC-002,"[{""type"": ""FIT"", ""count"": 563}, {""type"": ""AVAILABLE"", ""count"": 563}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,147,ACC-003,"[{""type"": ""FIT"", ""count"": 649}, {""type"": ""AVAILABLE"", ""count"": 649}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,147,ACC-004,"[{""type"": ""FIT"", ""count"": 747}, {""type"": ""AVAILABLE"", ""count"": 747}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,147,ACC-005,"[{""type"": ""FIT"", ""count"": 820}, {""type"": ""AVAILABLE"", ""count"": 820}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,172,T-S-001,"[{""type"": ""FIT"", ""count"": 640}, {""type"": ""AVAILABLE"", ""count"": 640}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,172,T-S-002,"[{""type"": ""FIT"", ""count"": 581}, {""type"": ""AVAILABLE"", ""count"": 581}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,172,T-S-003,"[{""type"": ""FIT"", ""count"": 741}, {""type"": ""AVAILABLE"", ""count"": 741}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,172,T-S-004,"[{""type"": ""FIT"", ""count"": 562}, {""type"": ""AVAILABLE"", ""count"": 562}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,172,T-S-005,"[{""type"": ""FIT"", ""count"": 750}, {""type"": ""AVAILABLE"", ""count"": 750}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,172,T-S-006,"[{""type"": ""FIT"", ""count"": 648}, {""type"": ""AVAILABLE"", ""count"": 648}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,172,T-S-007,"[{""type"": ""FIT"", ""count"": 706}, {""type"": ""AVAILABLE"", ""count"": 706}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,172,T-S-008,"[{""type"": ""FIT"", ""count"": 663}, {""type"": ""AVAILABLE"", ""count"": 663}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,172,T-S-009,"[{""type"": ""FIT"", ""count"": 667}, {""type"": ""AVAILABLE"", ""count"": 667}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,172,T-S-010,"[{""type"": ""FIT"", ""count"": 531}, {""type"": ""AVAILABLE"", ""count"": 531}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,172,T-S-011,"[{""type"": ""FIT"", ""count"": 687}, {""type"": ""AVAILABLE"", ""count"": 687}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,172,T-S-012,"[{""type"": ""FIT"", ""count"": 618}, {""type"": ""AVAILABLE"", ""count"": 618}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,172,HOO-001,"[{""type"": ""FIT"", ""count"": 658}, {""type"": ""AVAILABLE"", ""count"": 658}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,172,HOO-002,"[{""type"": ""FIT"", ""count"": 620}, {""type"": ""AVAILABLE"", ""count"": 620}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,172,HOO-003,"[{""type"": ""FIT"", ""count"": 797}, {""type"": ""AVAILABLE"", ""count"": 797}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,172,HOO-004,"[{""type"": ""FIT"", ""count"": 689}, {""type"": ""AVAILABLE"", ""count"": 689}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,172,HOO-005,"[{""type"": ""FIT"", ""count"": 757}, {""type"": ""AVAILABLE"", ""count"": 757}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,172,HOO-006,"[{""type"": ""FIT"", ""count"": 693}, {""type"": ""AVAILABLE"", ""count"": 693}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,172,HOO-007,"[{""type"": ""FIT"", ""count"": 733}, {""type"": ""AVAILABLE"", ""count"": 733}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,172,HOO-008,"[{""type"": ""FIT"", ""count"": 756}, {""type"": ""AVAILABLE"", ""count"": 756}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,172,CAP-001,"[{""type"": ""FIT"", ""count"": 734}, {""type"": ""AVAILABLE"", ""count"": 734}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,172,CAP-002,"[{""type"": ""FIT"", ""count"": 692}, {""type"": ""AVAILABLE"", ""count"": 692}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,172,CAP-003,"[{""type"": ""FIT"", ""count"": 699}, {""type"": ""AVAILABLE"", ""count"": 699}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,172,CAP-004,"[{""type"": ""FIT"", ""count"": 653}, {""type"": ""AVAILABLE"", ""count"": 653}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,172,CAP-005,"[{""type"": ""FIT"", ""count"": 805}, {""type"": ""AVAILABLE"", ""count"": 805}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,172,ACC-001,"[{""type"": ""FIT"", ""count"": 832}, {""type"": ""AVAILABLE"", ""count"": 832}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,172,ACC-002,"[{""type"": ""FIT"", ""count"": 641}, {""type"": ""AVAILABLE"", ""count"": 641}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,172,ACC-003,"[{""type"": ""FIT"", ""count"": 704}, {""type"": ""AVAILABLE"", ""count"": 704}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,172,ACC-004,"[{""type"": ""FIT"", ""count"": 693}, {""type"": ""AVAILABLE"", ""count"": 693}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-24,172,ACC-005,"[{""type"": ""FIT"", ""count"": 742}, {""type"": ""AVAILABLE"", ""count"": 742}]",2025-12-24T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,147,T-S-001,"[{""type"": ""FIT"", ""count"": 738}, {""type"": ""AVAILABLE"", ""count"": 738}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,147,T-S-002,"[{""type"": ""FIT"", ""count"": 573}, {""type"": ""AVAILABLE"", ""count"": 573}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,147,T-S-003,"[{""type"": ""FIT"", ""count"": 776}, {""type"": ""AVAILABLE"", ""count"": 776}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,147,T-S-004,"[{""type"": ""FIT"", ""count"": 621}, {""type"": ""AVAILABLE"", ""count"": 621}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,147,T-S-005,"[{""type"": ""FIT"", ""count"": 787}, {""type"": ""AVAILABLE"", ""count"": 787}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,147,T-S-006,"[{""type"": ""FIT"", ""count"": 661}, {""type"": ""AVAILABLE"", ""count"": 661}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,147,T-S-007,"[{""type"": ""FIT"", ""count"": 593}, {""type"": ""AVAILABLE"", ""count"": 593}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,147,T-S-008,"[{""type"": ""FIT"", ""count"": 668}, {""type"": ""AVAILABLE"", ""count"": 668}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,147,T-S-009,"[{""type"": ""FIT"", ""count"": 654}, {""type"": ""AVAILABLE"", ""count"": 654}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,147,T-S-010,"[{""type"": ""FIT"", ""count"": 664}, {""type"": ""AVAILABLE"", ""count"": 664}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,147,T-S-011,"[{""type"": ""FIT"", ""count"": 754}, {""type"": ""AVAILABLE"", ""count"": 754}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,147,T-S-012,"[{""type"": ""FIT"", ""count"": 654}, {""type"": ""AVAILABLE"", ""count"": 654}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,147,HOO-001,"[{""type"": ""FIT"", ""count"": 715}, {""type"": ""AVAILABLE"", ""count"": 715}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,147,HOO-002,"[{""type"": ""FIT"", ""count"": 729}, {""type"": ""AVAILABLE"", ""count"": 729}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,147,HOO-003,"[{""type"": ""FIT"", ""count"": 660}, {""type"": ""AVAILABLE"", ""count"": 660}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,147,HOO-004,"[{""type"": ""FIT"", ""count"": 720}, {""type"": ""AVAILABLE"", ""count"": 720}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,147,HOO-005,"[{""type"": ""FIT"", ""count"": 595}, {""type"": ""AVAILABLE"", ""count"": 595}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,147,HOO-006,"[{""type"": ""FIT"", ""count"": 762}, {""type"": ""AVAILABLE"", ""count"": 762}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,147,HOO-007,"[{""type"": ""FIT"", ""count"": 775}, {""type"": ""AVAILABLE"", ""count"": 775}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,147,HOO-008,"[{""type"": ""FIT"", ""count"": 694}, {""type"": ""AVAILABLE"", ""count"": 694}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,147,CAP-001,"[{""type"": ""FIT"", ""count"": 827}, {""type"": ""AVAILABLE"", ""count"": 827}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,147,CAP-002,"[{""type"": ""FIT"", ""count"": 629}, {""type"": ""AVAILABLE"", ""count"": 629}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,147,CAP-003,"[{""type"": ""FIT"", ""count"": 752}, {""type"": ""AVAILABLE"", ""count"": 752}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,147,CAP-004,"[{""type"": ""FIT"", ""count"": 754}, {""type"": ""AVAILABLE"", ""count"": 754}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,147,CAP-005,"[{""type"": ""FIT"", ""count"": 740}, {""type"": ""AVAILABLE"", ""count"": 740}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,147,ACC-001,"[{""type"": ""FIT"", ""count"": 644}, {""type"": ""AVAILABLE"", ""count"": 644}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,147,ACC-002,"[{""type"": ""FIT"", ""count"": 563}, {""type"": ""AVAILABLE"", ""count"": 563}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,147,ACC-003,"[{""type"": ""FIT"", ""count"": 649}, {""type"": ""AVAILABLE"", ""count"": 649}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,147,ACC-004,"[{""type"": ""FIT"", ""count"": 747}, {""type"": ""AVAILABLE"", ""count"": 747}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,147,ACC-005,"[{""type"": ""FIT"", ""count"": 820}, {""type"": ""AVAILABLE"", ""count"": 820}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,172,T-S-001,"[{""type"": ""FIT"", ""count"": 640}, {""type"": ""AVAILABLE"", ""count"": 640}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,172,T-S-002,"[{""type"": ""FIT"", ""count"": 581}, {""type"": ""AVAILABLE"", ""count"": 581}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,172,T-S-003,"[{""type"": ""FIT"", ""count"": 741}, {""type"": ""AVAILABLE"", ""count"": 741}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,172,T-S-004,"[{""type"": ""FIT"", ""count"": 562}, {""type"": ""AVAILABLE"", ""count"": 562}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,172,T-S-005,"[{""type"": ""FIT"", ""count"": 750}, {""type"": ""AVAILABLE"", ""count"": 750}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,172,T-S-006,"[{""type"": ""FIT"", ""count"": 648}, {""type"": ""AVAILABLE"", ""count"": 648}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,172,T-S-007,"[{""type"": ""FIT"", ""count"": 706}, {""type"": ""AVAILABLE"", ""count"": 706}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,172,T-S-008,"[{""type"": ""FIT"", ""count"": 663}, {""type"": ""AVAILABLE"", ""count"": 663}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,172,T-S-009,"[{""type"": ""FIT"", ""count"": 667}, {""type"": ""AVAILABLE"", ""count"": 667}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,172,T-S-010,"[{""type"": ""FIT"", ""count"": 531}, {""type"": ""AVAILABLE"", ""count"": 531}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,172,T-S-011,"[{""type"": ""FIT"", ""count"": 687}, {""type"": ""AVAILABLE"", ""count"": 687}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,172,T-S-012,"[{""type"": ""FIT"", ""count"": 618}, {""type"": ""AVAILABLE"", ""count"": 618}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,172,HOO-001,"[{""type"": ""FIT"", ""count"": 658}, {""type"": ""AVAILABLE"", ""count"": 658}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,172,HOO-002,"[{""type"": ""FIT"", ""count"": 620}, {""type"": ""AVAILABLE"", ""count"": 620}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,172,HOO-003,"[{""type"": ""FIT"", ""count"": 797}, {""type"": ""AVAILABLE"", ""count"": 797}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,172,HOO-004,"[{""type"": ""FIT"", ""count"": 689}, {""type"": ""AVAILABLE"", ""count"": 689}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,172,HOO-005,"[{""type"": ""FIT"", ""count"": 756}, {""type"": ""AVAILABLE"", ""count"": 756}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,172,HOO-006,"[{""type"": ""FIT"", ""count"": 693}, {""type"": ""AVAILABLE"", ""count"": 693}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,172,HOO-007,"[{""type"": ""FIT"", ""count"": 733}, {""type"": ""AVAILABLE"", ""count"": 733}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,172,HOO-008,"[{""type"": ""FIT"", ""count"": 756}, {""type"": ""AVAILABLE"", ""count"": 756}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,172,CAP-001,"[{""type"": ""FIT"", ""count"": 734}, {""type"": ""AVAILABLE"", ""count"": 734}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,172,CAP-002,"[{""type"": ""FIT"", ""count"": 692}, {""type"": ""AVAILABLE"", ""count"": 692}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,172,CAP-003,"[{""type"": ""FIT"", ""count"": 698}, {""type"": ""AVAILABLE"", ""count"": 698}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,172,CAP-004,"[{""type"": ""FIT"", ""count"": 653}, {""type"": ""AVAILABLE"", ""count"": 653}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,172,CAP-005,"[{""type"": ""FIT"", ""count"": 804}, {""type"": ""AVAILABLE"", ""count"": 804}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,172,ACC-001,"[{""type"": ""FIT"", ""count"": 832}, {""type"": ""AVAILABLE"", ""count"": 832}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,172,ACC-002,"[{""type"": ""FIT"", ""count"": 641}, {""type"": ""AVAILABLE"", ""count"": 641}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,172,ACC-003,"[{""type"": ""FIT"", ""count"": 704}, {""type"": ""AVAILABLE"", ""count"": 704}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,172,ACC-004,"[{""type"": ""FIT"", ""count"": 693}, {""type"": ""AVAILABLE"", ""count"": 693}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-25,172,ACC-005,"[{""type"": ""FIT"", ""count"": 742}, {""type"": ""AVAILABLE"", ""count"": 742}]",2025-12-25T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-26,147,T-S-001,"[{""type"": ""FIT"", ""count"": 738}, {""type"": ""AVAILABLE"", ""count"": 738}]",2025-12-26T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-26,147,T-S-002,"[{""type"": ""FIT"", ""count"": 573}, {""type"": ""AVAILABLE"", ""count"": 573}]",2025-12-26T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-26,147,T-S-003,"[{""type"": ""FIT"", ""count"": 776}, {""type"": ""AVAILABLE"", ""count"": 776}]",2025-12-26T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-26,147,T-S-004,"[{""type"": ""FIT"", ""count"": 621}, {""type"": ""AVAILABLE"", ""count"": 621}]",2025-12-26T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-26,147,T-S-005,"[{""type"": ""FIT"", ""count"": 787}, {""type"": ""AVAILABLE"", ""count"": 787}]",2025-12-26T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-26,147,T-S-006,"[{""type"": ""FIT"", ""count"": 661}, {""type"": ""AVAILABLE"", ""count"": 661}]",2025-12-26T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-26,147,T-S-007,"[{""type"": ""FIT"", ""count"": 593}, {""type"": ""AVAILABLE"", ""count"": 593}]",2025-12-26T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-26,147,T-S-008,"[{""type"": ""FIT"", ""count"": 667}, {""type"": ""AVAILABLE"", ""count"": 667}]",2025-12-26T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-26,147,T-S-009,"[{""type"": ""FIT"", ""count"": 654}, {""type"": ""AVAILABLE"", ""count"": 654}]",2025-12-26T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-12-26,147,T-S-010,"[{""type"": ""FIT"", ""count"": 664}, {""type"": ""AVAILABLE"", ""count"": 664}]",2025-12-26T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
