SHOP_SKU,ARTICLE,MARKET_SKU,PRODUCT_NAME,VALID,RESERVED,AVAILABLE_FOR_ORDER,QUARANTINE,UTILIZATION,DEFECT,EXPIRED,LENGTH,WIDTH,HEIGHT,WEIGHT,WAREHOUSE,SELLING_STATUS,RECOMMENDATIONS,TURNOVER,_LOADED_AT,_SOURCE_FILE
CAP-004,CAP-004,100623141549,Cap #4,656,0,656,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-23/stocks_on_warehouses.csv
CAP-005,CAP-005,100948856891,Cap #5,605,0,605,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-23/stocks_on_warehouses.csv
ACC-001,ACC-001,100287596370,Accessorie #1,532,0,532,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-23/stocks_on_warehouses.csv
ACC-002,ACC-002,100284654312,Accessorie #2,486,0,486,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-23/stocks_on_warehouses.csv
ACC-003,ACC-003,100280958590,Accessorie #3,562,0,562,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-23/stocks_on_warehouses.csv
ACC-004,ACC-004,100632545757,Accessorie #4,661,0,661,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-23/stocks_on_warehouses.csv
ACC-005,ACC-005,100373922635,Accessorie #5,686,0,686,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-23/stocks_on_warehouses.csv
T-S-001,T-S-001,100994134931,T-Shirt #1,507,0,507,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-23/stocks_on_warehouses.csv
T-S-002,T-S-002,100023731241,T-Shirt #2,515,0,515,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-23/stocks_on_warehouses.csv
T-S-003,T-S-003,100563929279,T-Shirt #3,625,0,625,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-23/stocks_on_warehouses.csv
T-S-004,T-S-004,100112648476,T-Shirt #4,453,0,453,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-23/stocks_on_warehouses.csv
T-S-005,T-S-005,100907478922,T-Shirt #5,646,0,646,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-23/stocks_on_warehouses.csv
T-S-006,T-S-006,100904405552,T-Shirt #6,545,0,545,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-23/stocks_on_warehouses.csv
T-S-007,T-S-007,100680139942,T-Shirt #7,610,0,610,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-23/stocks_on_warehouses.csv
T-S-008,T-S-008,100251702583,T-Shirt #8,549,0,549,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-23/stocks_on_warehouses.csv
T-S-009,T-S-009,100013765025,T-Shirt #9,525,0,525,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-23/stocks_on_warehouses.csv
T-S-010,T-S-010,100415241284,T-Shirt #10,460,0,460,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-23/stocks_on_warehouses.csv
T-S-011,T-S-011,100875322066,T-Shirt #11,566,0,566,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-23/stocks_on_warehouses.csv
T-S-012,T-S-012,100140725608,T-Shirt #12,506,0,506,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-23/stocks_on_warehouses.csv
HOO-001,HOO-001,100915290107,Hoodie #1,581,0,581,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-23/stocks_on_warehouses.csv
HOO-002,HOO-002,100944886337,Hoodie #2,501,0,501,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-23/stocks_on_warehouses.csv
HOO-003,HOO-003,100632289495,Hoodie #3,682,0,682,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-23/stocks_on_warehouses.csv
HOO-004,HOO-004,100189397364,Hoodie #4,614,0,614,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-23/stocks_on_warehouses.csv
HOO-005,HOO-005,100837022690,Hoodie #5,640,0,640,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-23/stocks_on_warehouses.csv
HOO-006,HOO-006,100833949272,Hoodie #6,559,0,559,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-23/stocks_on_warehouses.csv
HOO-007,HOO-007,100756888782,Hoodie #7,623,0,623,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-23/stocks_on_warehouses.csv
HOO-008,HOO-008,100330810719,Hoodie #8,615,0,615,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-23/stocks_on_warehouses.csv
CAP-001,CAP-001,100962765858,Cap #1,581,0,581,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-23/stocks_on_warehouses.csv
CAP-002,CAP-002,100966756760,Cap #2,601,0,601,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-23/stocks_on_warehouses.csv
CAP-003,CAP-003,100037577486,Cap #3,600,0,600,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-23/stocks_on_warehouses.csv
CAP-004,CAP-004,100623141549,Cap #4,528,0,528,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-23/stocks_on_warehouses.csv
CAP-005,CAP-005,100948856891,Cap #5,659,0,659,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-23/stocks_on_warehouses.csv
ACC-001,ACC-001,100287596370,Accessorie #1,681,0,681,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-23/stocks_on_warehouses.csv
ACC-002,ACC-002,100284654312,Accessorie #2,537,0,537,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-23/stocks_on_warehouses.csv
ACC-003,ACC-003,100280958590,Accessorie #3,593,0,593,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-23/stocks_on_warehouses.csv
ACC-004,ACC-004,100632545757,Accessorie #4,611,0,611,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-23/stocks_on_warehouses.csv
ACC-005,ACC-005,100373922635,Accessorie #5,673,0,673,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-23/stocks_on_warehouses.csv
T-S-001,T-S-001,100994134931,T-Shirt #1,650,0,650,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
T-S-002,T-S-002,100023731241,T-Shirt #2,488,0,488,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
T-S-003,T-S-003,100563929279,T-Shirt #3,664,0,664,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
T-S-004,T-S-004,100112648476,T-Shirt #4,515,0,515,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
T-S-005,T-S-005,100907478922,T-Shirt #5,662,0,662,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
T-S-006,T-S-006,100904405552,T-Shirt #6,558,0,558,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
T-S-007,T-S-007,100680139942,T-Shirt #7,525,0,525,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
T-S-008,T-S-008,100251702583,T-Shirt #8,586,0,586,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
T-S-009,T-S-009,100013765025,T-Shirt #9,562,0,562,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
T-S-010,T-S-010,100415241284,T-Shirt #10,553,0,553,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
T-S-011,T-S-011,100875322066,T-Shirt #11,654,0,654,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
T-S-012,T-S-012,100140725608,T-Shirt #12,522,0,522,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
HOO-001,HOO-001,100915290107,Hoodie #1,598,0,598,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
HOO-002,HOO-002,100944886337,Hoodie #2,623,0,623,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
HOO-003,HOO-003,100632289495,Hoodie #3,584,0,584,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
HOO-004,HOO-004,100189397364,Hoodie #4,597,0,597,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
HOO-005,HOO-005,100837022690,Hoodie #5,515,0,515,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
HOO-006,HOO-006,100833949272,Hoodie #6,657,0,657,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
HOO-007,HOO-007,100756888782,Hoodie #7,657,0,657,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
HOO-008,HOO-008,100330810719,Hoodie #8,598,0,598,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
CAP-001,CAP-001,100962765858,Cap #1,718,0,718,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
CAP-002,CAP-002,100966756760,Cap #2,561,0,561,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
CAP-003,CAP-003,100037577486,Cap #3,683,0,683,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
CAP-004,CAP-004,100623141549,Cap #4,656,0,656,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
CAP-005,CAP-005,100948856891,Cap #5,605,0,605,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
ACC-001,ACC-001,100287596370,Accessorie #1,531,0,531,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
ACC-002,ACC-002,100284654312,Accessorie #2,486,0,486,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
ACC-003,ACC-003,100280958590,Accessorie #3,562,0,562,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
ACC-004,ACC-004,100632545757,Accessorie #4,661,0,661,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
ACC-005,ACC-005,100373922635,Accessorie #5,686,0,686,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
T-S-001,T-S-001,100994134931,T-Shirt #1,507,0,507,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
T-S-002,T-S-002,100023731241,T-Shirt #2,515,0,515,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
T-S-003,T-S-003,100563929279,T-Shirt #3,625,0,625,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
T-S-004,T-S-004,100112648476,T-Shirt #4,453,0,453,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
T-S-005,T-S-005,100907478922,T-Shirt #5,646,0,646,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
T-S-006,T-S-006,100904405552,T-Shirt #6,545,0,545,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
T-S-007,T-S-007,100680139942,T-Shirt #7,609,0,609,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
T-S-008,T-S-008,100251702583,T-Shirt #8,549,0,549,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
T-S-009,T-S-009,100013765025,T-Shirt #9,525,0,525,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
T-S-010,T-S-010,100415241284,T-Shirt #10,460,0,460,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
T-S-011,T-S-011,100875322066,T-Shirt #11,566,0,566,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
T-S-012,T-S-012,100140725608,T-Shirt #12,506,0,506,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
HOO-001,HOO-001,100915290107,Hoodie #1,581,0,581,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
HOO-002,HOO-002,100944886337,Hoodie #2,501,0,501,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
HOO-003,HOO-003,100632289495,Hoodie #3,682,0,682,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
HOO-004,HOO-004,100189397364,Hoodie #4,614,0,614,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
HOO-005,HOO-005,100837022690,Hoodie #5,640,0,640,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
HOO-006,HOO-006,100833949272,Hoodie #6,559,0,559,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
HOO-007,HOO-007,100756888782,Hoodie #7,623,0,623,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
HOO-008,HOO-008,100330810719,Hoodie #8,615,0,615,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
CAP-001,CAP-001,100962765858,Cap #1,581,0,581,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
CAP-002,CAP-002,100966756760,Cap #2,601,0,601,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
CAP-003,CAP-003,100037577486,Cap #3,600,0,600,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
CAP-004,CAP-004,100623141549,Cap #4,528,0,528,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
CAP-005,CAP-005,100948856891,Cap #5,659,0,659,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
ACC-001,ACC-001,100287596370,Accessorie #1,680,0,680,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
ACC-002,ACC-002,100284654312,Accessorie #2,537,0,537,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
ACC-003,ACC-003,100280958590,Accessorie #3,593,0,593,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
ACC-004,ACC-004,100632545757,Accessorie #4,611,0,611,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
ACC-005,ACC-005,100373922635,Accessorie #5,673,0,673,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-24/stocks_on_warehouses.csv
T-S-001,T-S-001,100994134931,T-Shirt #1,650,0,650,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-25/stocks_on_warehouses.csv
T-S-002,T-S-002,100023731241,T-Shirt #2,488,0,488,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-25/stocks_on_warehouses.csv
T-S-003,T-S-003,100563929279,T-Shirt #3,664,0,664,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-25/stocks_on_warehouses.csv
T-S-004,T-S-004,100112648476,T-Shirt #4,515,0,515,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-25/stocks_on_warehouses.csv
T-S-005,T-S-005,100907478922,T-Shirt #5,662,0,662,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-25/stocks_on_warehouses.csv
T-S-006,T-S-006,100904405552,T-Shirt #6,557,0,557,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-25/stocks_on_warehouses.csv
T-S-007,T-S-007,100680139942,T-Shirt #7,525,0,525,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-25/stocks_on_warehouses.csv
T-S-008,T-S-008,100251702583,T-Shirt #8,586,0,586,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-25/stocks_on_warehouses.csv
T-S-009,T-S-009,100013765025,T-Shirt #9,562,0,562,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-25/stocks_on_warehouses.csv
T-S-010,T-S-010,100415241284,T-Shirt #10,552,0,552,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-25/stocks_on_warehouses.csv
T-S-011,T-S-011,100875322066,T-Shirt #11,654,0,654,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-25/stocks_on_warehouses.csv
T-S-012,T-S-012,100140725608,T-Shirt #12,522,0,522,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-25/stocks_on_warehouses.csv
HOO-001,HOO-001,100915290107,Hoodie #1,598,0,598,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-25/stocks_on_warehouses.csv
HOO-002,HOO-002,100944886337,Hoodie #2,623,0,623,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-25/stocks_on_warehouses.csv
HOO-003,HOO-003,100632289495,Hoodie #3,584,0,584,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-25/stocks_on_warehouses.csv
HOO-004,HOO-004,100189397364,Hoodie #4,597,0,597,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-10-25/stocks_on_warehouses.csv
