ORDER_ID,CREATION_DATE,ORDER_TYPE,SHOP_SKU,OFFER_NAME,BILLING_PRICE,TRANSFERRED_FOR_DELIVERY,DELIVERED_OR_RETURNED,DELIVERY_DATE,OFFER_STATUS,STATUS_CHANGED,SHIPMENT_WAREHOUSE,DELIVERY_REGION,BUYER_PAYMENT_AMOUNT,REFUND_BUYER_PAYMENT_AMOUNT,_LOADED_AT,_SOURCE_FILE
ORD-101546,15.09.2025,Sale to individual,T-S-012,T-Shirt #12,2660.0,1,1,18.09.2025,Delivered to buyer,2025-09-18 10:06:00,Яндекс.Маркет (Софьино),Новосибирск,2660.0,,2026-01-05T10:00:00+00:00,demo
ORD-101547,15.09.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,1,1,19.09.2025,Delivered to buyer,2025-09-19 10:58:00,Яндекс.Маркет (Софьино),Екатеринбург,2380.0,,2026-01-05T10:00:00+00:00,demo
ORD-101547,15.09.2025,Sale to individual,T-S-009,T-Shirt #9,2030.0,2,2,19.09.2025,Delivered to buyer,2025-09-20 10:58:00,Яндекс.Маркет (Софьино),Екатеринбург,3857.0,,2026-01-05T10:00:00+00:00,demo
ORD-101547,15.09.2025,Sale to individual,T-S-011,T-Shirt #11,2370.0,2,2,19.09.2025,Delivered to buyer,2025-09-18 10:58:00,Яндекс.Маркет (Софьино),Екатеринбург,4029.0,,2026-01-05T10:00:00+00:00,demo
ORD-101548,15.09.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,1,0,,Cancelled,2025-09-16 22:55:00,Яндекс.Маркет (Софьино),Казань,,,2026-01-05T10:00:00+00:00,demo
ORD-101549,16.09.2025,Sale to individual,CAP-004,Cap #4,1680.0,1,1,17.09.2025,Delivered to buyer,2025-09-17 18:11:00,Яндекс.Маркет (Софьино),Новосибирск,1596.0,,2026-01-05T10:00:00+00:00,demo
ORD-101549,16.09.2025,Sale to individual,ACC-005,Accessorie #5,1220.0,1,1,17.09.2025,Delivered to buyer,2025-09-17 18:11:00,Яндекс.Маркет (Софьино),Новосибирск,1098.0,,2026-01-05T10:00:00+00:00,demo
ORD-101549,16.09.2025,Sale to individual,T-S-009,T-Shirt #9,2030.0,2,2,17.09.2025,Delivered to buyer,2025-09-18 18:11:00,Яндекс.Маркет (Софьино),Новосибирск,4060.0,,2026-01-05T10:00:00+00:00,demo
ORD-101550,16.09.2025,Sale to individual,T-S-011,T-Shirt #11,2370.0,2,2,20.09.2025,Delivered to buyer,2025-09-17 16:48:00,Яндекс.Маркет (Софьино),Санкт-Петербург,4740.0,,2026-01-05T10:00:00+00:00,demo
ORD-101551,16.09.2025,Sale to individual,HOO-005,Hoodie #5,4850.0,2,2,19.09.2025,Delivered to buyer,2025-09-17 17:16:00,Яндекс.Маркет (Софьино),Новосибирск,9700.0,,2026-01-05T10:00:00+00:00,demo
ORD-101552,16.09.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,1,1,19.09.2025,Delivered to buyer,2025-09-17 17:41:00,Яндекс.Маркет (Софьино),Екатеринбург,2800.0,,2026-01-05T10:00:00+00:00,demo
ORD-101553,16.09.2025,Sale to individual,CAP-005,Cap #5,1800.0,2,2,20.09.2025,Delivered to buyer,2025-09-20 22:24:00,Яндекс.Маркет (Софьино),Екатеринбург,3240.0,,2026-01-05T10:00:00+00:00,demo
ORD-101553,16.09.2025,Sale to individual,CAP-004,Cap #4,1680.0,2,2,20.09.2025,Delivered to buyer,2025-09-19 22:24:00,Яндекс.Маркет (Софьино),Екатеринбург,3360.0,,2026-01-05T10:00:00+00:00,demo
ORD-101553,16.09.2025,Sale to individual,CAP-002,Cap #2,1800.0,2,2,20.09.2025,Delivered to buyer,2025-09-18 22:24:00,Яндекс.Маркет (Софьино),Екатеринбург,3420.0,,2026-01-05T10:00:00+00:00,demo
ORD-101554,16.09.2025,Sale to individual,T-S-011,T-Shirt #11,2370.0,2,2,19.09.2025,Delivered to buyer,2025-09-19 21:50:00,Яндекс.Маркет (Софьино),Казань,4266.0,,2026-01-05T10:00:00+00:00,demo
ORD-101555,17.09.2025,Sale to individual,CAP-003,Cap #3,1680.0,1,1,21.09.2025,Delivered to buyer,2025-09-22 22:01:00,Яндекс.Маркет (Софьино),Санкт-Петербург,1428.0,,2026-01-05T10:00:00+00:00,demo
ORD-101556,17.09.2025,Sale to individual,T-S-009,T-Shirt #9,2030.0,2,2,19.09.2025,Delivered to buyer,2025-09-19 14:08:00,Яндекс.Маркет (Софьино),Новосибирск,4060.0,,2026-01-05T10:00:00+00:00,demo
ORD-101557,17.09.2025,Sale to individual,T-S-005,T-Shirt #5,1950.0,1,1,20.09.2025,Return received in warehouse,2025-09-18 14:21:00,Яндекс.Маркет (Софьино),Казань,1950.0,1950.0,2026-01-05T10:00:00+00:00,demo
ORD-101558,17.09.2025,Sale to individual,CAP-005,Cap #5,1800.0,1,1,21.09.2025,Delivered to buyer,2025-09-20 19:59:00,Яндекс.Маркет (Софьино),Москва,1800.0,,2026-01-05T10:00:00+00:00,demo
ORD-101559,17.09.2025,Sale to individual,ACC-004,Accessorie #4,1120.0,1,1,21.09.2025,Delivered to buyer,2025-09-19 20:51:00,Яндекс.Маркет (Софьино),Новосибирск,1008.0,,2026-01-05T10:00:00+00:00,demo
ORD-101559,17.09.2025,Sale to individual,T-S-012,T-Shirt #12,2660.0,1,1,21.09.2025,Delivered to buyer,2025-09-18 20:51:00,Яндекс.Маркет (Софьино),Новосибирск,2261.0,,2026-01-05T10:00:00+00:00,demo
ORD-101560,17.09.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,1,1,18.09.2025,Delivered to buyer,2025-09-22 08:06:00,Яндекс.Маркет (Софьино),Москва,2660.0,,2026-01-05T10:00:00+00:00,demo
ORD-101561,18.09.2025,Sale to individual,CAP-002,Cap #2,1800.0,1,1,19.09.2025,Delivered to buyer,2025-09-22 18:24:00,Яндекс.Маркет (Софьино),Екатеринбург,1800.0,,2026-01-05T10:00:00+00:00,demo
ORD-101562,18.09.2025,Sale to individual,T-S-012,T-Shirt #12,2660.0,1,1,22.09.2025,Delivered to buyer,2025-09-23 16:25:00,Яндекс.Маркет (Софьино),Москва,2261.0,,2026-01-05T10:00:00+00:00,demo
ORD-101562,18.09.2025,Sale to individual,HOO-004,Hoodie #4,5110.0,1,1,22.09.2025,Delivered to buyer,2025-09-19 16:25:00,Яндекс.Маркет (Софьино),Москва,4599.0,,2026-01-05T10:00:00+00:00,demo
ORD-101562,18.09.2025,Sale to individual,T-S-008,T-Shirt #8,2110.0,1,1,22.09.2025,Delivered to buyer,2025-09-20 16:25:00,Яндекс.Маркет (Софьино),Москва,1899.0,,2026-01-05T10:00:00+00:00,demo
ORD-101563,18.09.2025,Sale to individual,HOO-007,Hoodie #7,6730.0,1,0,,Cancelled,2025-09-19 14:50:00,Яндекс.Маркет (Софьино),Новосибирск,,,2026-01-05T10:00:00+00:00,demo
ORD-101564,18.09.2025,Sale to individual,CAP-002,Cap #2,1800.0,1,1,21.09.2025,Delivered to buyer,2025-09-22 08:13:00,Яндекс.Маркет (Софьино),Новосибирск,1800.0,,2026-01-05T10:00:00+00:00,demo
ORD-101565,18.09.2025,Sale to individual,T-S-002,T-Shirt #2,2190.0,1,1,22.09.2025,Delivered to buyer,2025-09-23 19:37:00,Яндекс.Маркет (Софьино),Санкт-Петербург,2080.5,,2026-01-05T10:00:00+00:00,demo
ORD-101565,18.09.2025,Sale to individual,HOO-004,Hoodie #4,5110.0,1,1,22.09.2025,Delivered to buyer,2025-09-20 19:37:00,Яндекс.Маркет (Софьино),Санкт-Петербург,4854.5,,2026-01-05T10:00:00+00:00,demo
ORD-101566,19.09.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,1,1,21.09.2025,Delivered to buyer,2025-09-23 18:35:00,Яндекс.Маркет (Софьино),Казань,2800.0,,2026-01-05T10:00:00+00:00,demo
ORD-101566,19.09.2025,Sale to individual,T-S-009,T-Shirt #9,2030.0,1,1,21.09.2025,Delivered to buyer,2025-09-22 18:35:00,Яндекс.Маркет (Софьино),Казань,1928.5,,2026-01-05T10:00:00+00:00,demo
ORD-101567,19.09.2025,Sale to individual,T-S-007,T-Shirt #7,2890.0,1,1,22.09.2025,Delivered to buyer,2025-09-21 18:29:00,Яндекс.Маркет (Софьино),Москва,2890.0,,2026-01-05T10:00:00+00:00,demo
ORD-101567,19.09.2025,Sale to individual,T-S-008,T-Shirt #8,2110.0,2,2,22.09.2025,Delivered to buyer,2025-09-24 18:29:00,Яндекс.Маркет (Софьино),Москва,4009.0,,2026-01-05T10:00:00+00:00,demo
ORD-101567,19.09.2025,Sale to individual,ACC-001,Accessorie #1,990.0,2,2,22.09.2025,Delivered to buyer,2025-09-20 18:29:00,Яндекс.Маркет (Софьино),Москва,1683.0,,2026-01-05T10:00:00+00:00,demo
ORD-101568,19.09.2025,Sale to individual,T-S-009,T-Shirt #9,2030.0,1,1,23.09.2025,Delivered to buyer,2025-09-21 15:57:00,Яндекс.Маркет (Софьино),Казань,1827.0,,2026-01-05T10:00:00+00:00,demo
ORD-101569,20.09.2025,Sale to individual,ACC-002,Accessorie #2,1440.0,1,1,22.09.2025,Delivered to buyer,2025-09-21 16:24:00,Яндекс.Маркет (Софьино),Казань,1224.0,,2026-01-05T10:00:00+00:00,demo
ORD-101570,20.09.2025,Sale to individual,CAP-004,Cap #4,1680.0,1,1,24.09.2025,Delivered to buyer,2025-09-21 17:50:00,Яндекс.Маркет (Софьино),Казань,1680.0,,2026-01-05T10:00:00+00:00,demo
ORD-101571,20.09.2025,Sale to individual,CAP-002,Cap #2,1800.0,1,1,22.09.2025,Delivered to buyer,2025-09-25 17:50:00,Яндекс.Маркет (Софьино),Екатеринбург,1710.0,,2026-01-05T10:00:00+00:00,demo
ORD-101572,20.09.2025,Sale to individual,T-S-001,T-Shirt #1,2690.0,1,1,22.09.2025,Delivered to buyer,2025-09-24 13:54:00,Яндекс.Маркет (Софьино),Москва,2421.0,,2026-01-05T10:00:00+00:00,demo
ORD-101573,20.09.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,1,1,21.09.2025,Delivered to buyer,2025-09-23 16:18:00,Яндекс.Маркет (Софьино),Казань,2660.0,,2026-01-05T10:00:00+00:00,demo
ORD-101573,20.09.2025,Sale to individual,T-S-008,T-Shirt #8,2110.0,1,1,21.09.2025,Delivered to buyer,2025-09-21 16:18:00,Яндекс.Маркет (Софьино),Казань,1899.0,,2026-01-05T10:00:00+00:00,demo
ORD-101574,20.09.2025,Sale to individual,T-S-002,T-Shirt #2,2190.0,1,1,23.09.2025,Delivered to buyer,2025-09-23 11:52:00,Яндекс.Маркет (Софьино),Екатеринбург,2190.0,,2026-01-05T10:00:00+00:00,demo
ORD-101574,20.09.2025,Sale to individual,HOO-005,Hoodie #5,4850.0,1,1,23.09.2025,Delivered to buyer,2025-09-21 11:52:00,Яндекс.Маркет (Софьино),Екатеринбург,4122.5,,2026-01-05T10:00:00+00:00,demo
ORD-101574,20.09.2025,Sale to individual,T-S-008,T-Shirt #8,2110.0,1,1,23.09.2025,Delivered to buyer,2025-09-24 11:52:00,Яндекс.Маркет (Софьино),Екатеринбург,1793.5,,2026-01-05T10:00:00+00:00,demo
ORD-101575,20.09.2025,Sale to individual,CAP-002,Cap #2,1800.0,2,2,23.09.2025,Delivered to buyer,2025-09-25 16:42:00,Яндекс.Маркет (Софьино),Екатеринбург,3060.0,,2026-01-05T10:00:00+00:00,demo
ORD-101575,20.09.2025,Sale to individual,CAP-004,Cap #4,1680.0,1,1,23.09.2025,Delivered to buyer,2025-09-21 16:42:00,Яндекс.Маркет (Софьино),Екатеринбург,1428.0,,2026-01-05T10:00:00+00:00,demo
ORD-101576,20.09.2025,Sale to individual,T-S-004,T-Shirt #4,1960.0,1,1,22.09.2025,Delivered to buyer,2025-09-22 13:30:00,Яндекс.Маркет (Софьино),Санкт-Петербург,1764.0,,2026-01-05T10:00:00+00:00,demo
ORD-101576,20.09.2025,Sale to individual,CAP-004,Cap #4,1680.0,1,1,22.09.2025,Delivered to buyer,2025-09-25 13:30:00,Яндекс.Маркет (Софьино),Санкт-Петербург,1680.0,,2026-01-05T10:00:00+00:00,demo
ORD-101577,20.09.2025,Sale to individual,T-S-009,T-Shirt #9,2030.0,1,1,23.09.2025,Delivered to buyer,2025-09-24 19:24:00,Яндекс.Маркет (Софьино),Санкт-Петербург,1725.5,,2026-01-05T10:00:00+00:00,demo
ORD-101578,21.09.2025,Sale to individual,CAP-004,Cap #4,1680.0,2,2,23.09.2025,Delivered to buyer,2025-09-25 16:15:00,Яндекс.Маркет (Софьино),Москва,3360.0,,2026-01-05T10:00:00+00:00,demo
ORD-101578,21.09.2025,Sale to individual,T-S-007,T-Shirt #7,2890.0,1,1,23.09.2025,Delivered to buyer,2025-09-23 16:15:00,Яндекс.Маркет (Софьино),Москва,2456.5,,2026-01-05T10:00:00+00:00,demo
ORD-101579,21.09.2025,Sale to individual,HOO-005,Hoodie #5,4850.0,1,1,22.09.2025,Delivered to buyer,2025-09-22 16:55:00,Яндекс.Маркет (Софьино),Москва,4850.0,,2026-01-05T10:00:00+00:00,demo
ORD-101579,21.09.2025,Sale to individual,ACC-003,Accessorie #3,1190.0,1,1,22.09.2025,Delivered to buyer,2025-09-23 16:55:00,Яндекс.Маркет (Софьино),Москва,1190.0,,2026-01-05T10:00:00+00:00,demo
ORD-101579,21.09.2025,Sale to individual,T-S-007,T-Shirt #7,2890.0,1,1,22.09.2025,Delivered to buyer,2025-09-22 16:55:00,Яндекс.Маркет (Софьино),Москва,2890.0,,2026-01-05T10:00:00+00:00,demo
ORD-101580,21.09.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,2,0,,Cancelled,2025-09-22 16:24:00,Яндекс.Маркет (Софьино),Москва,,,2026-01-05T10:00:00+00:00,demo
ORD-101580,21.09.2025,Sale to individual,T-S-002,T-Shirt #2,2190.0,1,0,,Cancelled,2025-09-22 16:24:00,Яндекс.Маркет (Софьино),Москва,,,2026-01-05T10:00:00+00:00,demo
ORD-101581,21.09.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,1,1,25.09.2025,Delivered to buyer,2025-09-23 11:23:00,Яндекс.Маркет (Софьино),Санкт-Петербург,2660.0,,2026-01-05T10:00:00+00:00,demo
ORD-101582,21.09.2025,Sale to individual,T-S-009,T-Shirt #9,2030.0,1,1,22.09.2025,Delivered to buyer,2025-09-24 09:37:00,Яндекс.Маркет (Софьино),Екатеринбург,2030.0,,2026-01-05T10:00:00+00:00,demo
ORD-101582,21.09.2025,Sale to individual,CAP-004,Cap #4,1680.0,1,1,22.09.2025,Delivered to buyer,2025-09-26 09:37:00,Яндекс.Маркет (Софьино),Екатеринбург,1512.0,,2026-01-05T10:00:00+00:00,demo
ORD-101583,21.09.2025,Sale to individual,T-S-001,T-Shirt #1,2690.0,2,2,22.09.2025,Delivered to buyer,2025-09-23 21:43:00,Яндекс.Маркет (Софьино),Москва,4842.0,,2026-01-05T10:00:00+00:00,demo
ORD-101584,22.09.2025,Sale to individual,CAP-004,Cap #4,1680.0,2,2,26.09.2025,Delivered to buyer,2025-09-26 13:47:00,Яндекс.Маркет (Софьино),Москва,3024.0,,2026-01-05T10:00:00+00:00,demo
ORD-101584,22.09.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,2,2,26.09.2025,Delivered to buyer,2025-09-23 13:47:00,Яндекс.Маркет (Софьино),Москва,5320.0,,2026-01-05T10:00:00+00:00,demo
ORD-101585,22.09.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,1,1,26.09.2025,Delivered to buyer,2025-09-25 08:57:00,Яндекс.Маркет (Софьино),Москва,2800.0,,2026-01-05T10:00:00+00:00,demo
ORD-101586,22.09.2025,Sale to individual,T-S-011,T-Shirt #11,2370.0,1,1,25.09.2025,Delivered to buyer,2025-09-26 20:28:00,Яндекс.Маркет (Софьино),Екатеринбург,2014.5,,2026-01-05T10:00:00+00:00,demo
ORD-101587,22.09.2025,Sale to individual,CAP-003,Cap #3,1680.0,2,2,23.09.2025,Delivered to buyer,2025-09-27 16:39:00,Яндекс.Маркет (Софьино),Санкт-Петербург,3024.0,,2026-01-05T10:00:00+00:00,demo
ORD-101588,22.09.2025,Sale to individual,HOO-003,Hoodie #3,4420.0,2,2,24.09.2025,Delivered to buyer,2025-09-26 12:35:00,Яндекс.Маркет (Софьино),Екатеринбург,8840.0,,2026-01-05T10:00:00+00:00,demo
ORD-101588,22.09.2025,Sale to individual,HOO-004,Hoodie #4,5110.0,2,2,24.09.2025,Delivered to buyer,2025-09-27 12:35:00,Яндекс.Маркет (Софьино),Екатеринбург,10220.0,,2026-01-05T10:00:00+00:00,demo
ORD-101589,22.09.2025,Sale to individual,HOO-002,Hoodie #2,4910.0,1,1,23.09.2025,Delivered to buyer,2025-09-23 16:27:00,Яндекс.Маркет (Софьино),Новосибирск,4664.5,,2026-01-05T10:00:00+00:00,demo
ORD-101589,22.09.2025,Sale to individual,HOO-008,Hoodie #8,5940.0,1,1,23.09.2025,Delivered to buyer,2025-09-26 16:27:00,Яндекс.Маркет (Софьино),Новосибирск,5049.0,,2026-01-05T10:00:00+00:00,demo
ORD-101590,22.09.2025,Sale to individual,T-S-012,T-Shirt #12,2660.0,1,1,23.09.2025,Delivered to buyer,2025-09-23 13:29:00,Яндекс.Маркет (Софьино),Екатеринбург,2660.0,,2026-01-05T10:00:00+00:00,demo
ORD-101590,22.09.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,1,1,23.09.2025,Delivered to buyer,2025-09-26 13:29:00,Яндекс.Маркет (Софьино),Екатеринбург,2800.0,,2026-01-05T10:00:00+00:00,demo
ORD-101591,22.09.2025,Sale to individual,HOO-002,Hoodie #2,4910.0,1,0,,Cancelled,2025-09-23 20:22:00,Яндекс.Маркет (Софьино),Новосибирск,,,2026-01-05T10:00:00+00:00,demo
ORD-101591,22.09.2025,Sale to individual,HOO-004,Hoodie #4,5110.0,1,0,,Cancelled,2025-09-25 20:22:00,Яндекс.Маркет (Софьино),Новосибирск,,,2026-01-05T10:00:00+00:00,demo
ORD-101591,22.09.2025,Sale to individual,CAP-005,Cap #5,1800.0,1,0,,Cancelled,2025-09-26 20:22:00,Яндекс.Маркет (Софьино),Новосибирск,,,2026-01-05T10:00:00+00:00,demo
ORD-101592,23.09.2025,Sale to individual,T-S-012,T-Shirt #12,2660.0,1,1,26.09.2025,Delivered to buyer,2025-09-25 13:32:00,Яндекс.Маркет (Софьино),Новосибирск,2660.0,,2026-01-05T10:00:00+00:00,demo
ORD-101593,23.09.2025,Sale to individual,T-S-004,T-Shirt #4,1960.0,1,1,25.09.2025,Delivered to buyer,2025-09-24 12:24:00,Яндекс.Маркет (Софьино),Екатеринбург,1862.0,,2026-01-05T10:00:00+00:00,demo
ORD-101594,23.09.2025,Sale to individual,T-S-012,T-Shirt #12,2660.0,1,1,27.09.2025,Delivered to buyer,2025-09-28 19:37:00,Яндекс.Маркет (Софьино),Санкт-Петербург,2660.0,,2026-01-05T10:00:00+00:00,demo
ORD-101595,23.09.2025,Sale to individual,T-S-002,T-Shirt #2,2190.0,1,1,24.09.2025,Delivered to buyer,2025-09-25 13:32:00,Яндекс.Маркет (Софьино),Казань,2080.5,,2026-01-05T10:00:00+00:00,demo
ORD-101595,23.09.2025,Sale to individual,CAP-002,Cap #2,1800.0,1,1,24.09.2025,Delivered to buyer,2025-09-26 13:32:00,Яндекс.Маркет (Софьино),Казань,1530.0,,2026-01-05T10:00:00+00:00,demo
ORD-101596,23.09.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,1,0,,Cancelled,2025-09-28 12:23:00,Яндекс.Маркет (Софьино),Екатеринбург,,,2026-01-05T10:00:00+00:00,demo
ORD-101597,24.09.2025,Sale to individual,HOO-005,Hoodie #5,4850.0,1,1,25.09.2025,Delivered to buyer,2025-09-28 15:53:00,Яндекс.Маркет (Софьино),Новосибирск,4607.5,,2026-01-05T10:00:00+00:00,demo
ORD-101597,24.09.2025,Sale to individual,ACC-003,Accessorie #3,1190.0,1,1,25.09.2025,Delivered to buyer,2025-09-28 15:53:00,Яндекс.Маркет (Софьино),Новосибирск,1190.0,,2026-01-05T10:00:00+00:00,demo
ORD-101597,24.09.2025,Sale to individual,T-S-002,T-Shirt #2,2190.0,1,1,25.09.2025,Delivered to buyer,2025-09-26 15:53:00,Яндекс.Маркет (Софьино),Новосибирск,2190.0,,2026-01-05T10:00:00+00:00,demo
ORD-101598,24.09.2025,Sale to individual,HOO-001,Hoodie #1,5990.0,1,1,28.09.2025,Delivered to buyer,2025-09-25 21:55:00,Яндекс.Маркет (Софьино),Екатеринбург,5690.5,,2026-01-05T10:00:00+00:00,demo
ORD-101599,24.09.2025,Sale to individual,CAP-001,Cap #1,1630.0,1,1,26.09.2025,Delivered to buyer,2025-09-26 09:31:00,Яндекс.Маркет (Софьино),Новосибирск,1630.0,,2026-01-05T10:00:00+00:00,demo
ORD-101600,24.09.2025,Sale to individual,T-S-012,T-Shirt #12,2660.0,1,1,27.09.2025,Delivered to buyer,2025-09-25 09:24:00,Яндекс.Маркет (Софьино),Москва,2261.0,,2026-01-05T10:00:00+00:00,demo
ORD-101601,24.09.2025,Sale to individual,HOO-006,Hoodie #6,6060.0,1,1,27.09.2025,Delivered to buyer,2025-09-27 09:36:00,Яндекс.Маркет (Софьино),Новосибирск,6060.0,,2026-01-05T10:00:00+00:00,demo
ORD-101602,24.09.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,1,1,25.09.2025,Delivered to buyer,2025-09-26 14:05:00,Яндекс.Маркет (Софьино),Новосибирск,2380.0,,2026-01-05T10:00:00+00:00,demo
ORD-101602,24.09.2025,Sale to individual,ACC-003,Accessorie #3,1190.0,1,1,25.09.2025,Delivered to buyer,2025-09-25 14:05:00,Яндекс.Маркет (Софьино),Новосибирск,1190.0,,2026-01-05T10:00:00+00:00,demo
ORD-101602,24.09.2025,Sale to individual,CAP-005,Cap #5,1800.0,2,2,25.09.2025,Delivered to buyer,2025-09-28 14:05:00,Яндекс.Маркет (Софьино),Новосибирск,3600.0,,2026-01-05T10:00:00+00:00,demo
ORD-101603,24.09.2025,Sale to individual,ACC-004,Accessorie #4,1120.0,1,1,25.09.2025,Delivered to buyer,2025-09-29 13:43:00,Яндекс.Маркет (Софьино),Казань,952.0,,2026-01-05T10:00:00+00:00,demo
ORD-101604,25.09.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,2,2,28.09.2025,Delivered to buyer,2025-09-30 16:45:00,Яндекс.Маркет (Софьино),Екатеринбург,5040.0,,2026-01-05T10:00:00+00:00,demo
ORD-101604,25.09.2025,Sale to individual,CAP-004,Cap #4,1680.0,1,1,28.09.2025,Delivered to buyer,2025-09-28 16:45:00,Яндекс.Маркет (Софьино),Екатеринбург,1512.0,,2026-01-05T10:00:00+00:00,demo
ORD-101604,25.09.2025,Sale to individual,T-S-007,T-Shirt #7,2890.0,1,1,28.09.2025,Delivered to buyer,2025-09-28 16:45:00,Яндекс.Маркет (Софьино),Екатеринбург,2456.5,,2026-01-05T10:00:00+00:00,demo
ORD-101605,25.09.2025,Sale to individual,CAP-004,Cap #4,1680.0,1,1,26.09.2025,Delivered to buyer,2025-09-27 15:49:00,Яндекс.Маркет (Софьино),Екатеринбург,1512.0,,2026-01-05T10:00:00+00:00,demo
ORD-101605,25.09.2025,Sale to individual,T-S-003,T-Shirt #3,2990.0,1,1,26.09.2025,Delivered to buyer,2025-09-26 15:49:00,Яндекс.Маркет (Софьино),Екатеринбург,2541.5,,2026-01-05T10:00:00+00:00,demo
ORD-101606,25.09.2025,Sale to individual,T-S-009,T-Shirt #9,2030.0,1,1,26.09.2025,Delivered to buyer,2025-09-30 22:49:00,Яндекс.Маркет (Софьино),Москва,1928.5,,2026-01-05T10:00:00+00:00,demo
ORD-101607,25.09.2025,Sale to individual,T-S-008,T-Shirt #8,2110.0,2,2,27.09.2025,Delivered to buyer,2025-09-30 17:25:00,Яндекс.Маркет (Софьино),Казань,4009.0,,2026-01-05T10:00:00+00:00,demo
ORD-101607,25.09.2025,Sale to individual,T-S-012,T-Shirt #12,2660.0,1,1,27.09.2025,Delivered to buyer,2025-09-27 17:25:00,Яндекс.Маркет (Софьино),Казань,2527.0,,2026-01-05T10:00:00+00:00,demo
ORD-101607,25.09.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,2,2,27.09.2025,Delivered to buyer,2025-09-26 17:25:00,Яндекс.Маркет (Софьино),Казань,4760.0,,2026-01-05T10:00:00+00:00,demo
ORD-101608,25.09.2025,Sale to individual,CAP-002,Cap #2,1800.0,1,1,29.09.2025,Delivered to buyer,2025-09-30 21:17:00,Яндекс.Маркет (Софьино),Новосибирск,1530.0,,2026-01-05T10:00:00+00:00,demo
ORD-101609,25.09.2025,Sale to individual,HOO-001,Hoodie #1,5990.0,1,1,28.09.2025,Delivered to buyer,2025-09-29 19:16:00,Яндекс.Маркет (Софьино),Санкт-Петербург,5990.0,,2026-01-05T10:00:00+00:00,demo
ORD-101609,25.09.2025,Sale to individual,HOO-003,Hoodie #3,4420.0,1,1,28.09.2025,Delivered to buyer,2025-09-27 19:16:00,Яндекс.Маркет (Софьино),Санкт-Петербург,3978.0,,2026-01-05T10:00:00+00:00,demo
ORD-101610,25.09.2025,Sale to individual,T-S-012,T-Shirt #12,2660.0,1,1,28.09.2025,Delivered to buyer,2025-09-29 08:21:00,Яндекс.Маркет (Софьино),Новосибирск,2660.0,,2026-01-05T10:00:00+00:00,demo
ORD-101611,25.09.2025,Sale to individual,T-S-003,T-Shirt #3,2990.0,1,1,28.09.2025,Delivered to buyer,2025-09-30 15:39:00,Яндекс.Маркет (Софьино),Новосибирск,2990.0,,2026-01-05T10:00:00+00:00,demo
ORD-101612,26.09.2025,Sale to individual,T-S-005,T-Shirt #5,1950.0,1,1,29.09.2025,Delivered to buyer,2025-10-01 08:34:00,Яндекс.Маркет (Софьино),Новосибирск,1950.0,,2026-01-05T10:00:00+00:00,demo
ORD-101613,26.09.2025,Sale to individual,ACC-005,Accessorie #5,1220.0,2,2,27.09.2025,Delivered to buyer,2025-10-01 22:14:00,Яндекс.Маркет (Софьино),Новосибирск,2440.0,,2026-01-05T10:00:00+00:00,demo
ORD-101614,26.09.2025,Sale to individual,CAP-002,Cap #2,1800.0,2,0,,Cancelled,2025-09-28 08:09:00,Яндекс.Маркет (Софьино),Новосибирск,,,2026-01-05T10:00:00+00:00,demo
ORD-101615,26.09.2025,Sale to individual,HOO-006,Hoodie #6,6060.0,1,1,30.09.2025,Delivered to buyer,2025-09-27 18:01:00,Яндекс.Маркет (Софьино),Казань,6060.0,,2026-01-05T10:00:00+00:00,demo
ORD-101615,26.09.2025,Sale to individual,ACC-003,Accessorie #3,1190.0,1,1,30.09.2025,Delivered to buyer,2025-09-28 18:01:00,Яндекс.Маркет (Софьино),Казань,1190.0,,2026-01-05T10:00:00+00:00,demo
ORD-101615,26.09.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,2,2,30.09.2025,Delivered to buyer,2025-10-01 18:01:00,Яндекс.Маркет (Софьино),Казань,5320.0,,2026-01-05T10:00:00+00:00,demo
ORD-101616,26.09.2025,Sale to individual,CAP-005,Cap #5,1800.0,1,1,27.09.2025,Delivered to buyer,2025-09-27 21:03:00,Яндекс.Маркет (Софьино),Москва,1710.0,,2026-01-05T10:00:00+00:00,demo
ORD-101617,26.09.2025,Sale to individual,ACC-004,Accessorie #4,1120.0,1,1,28.09.2025,Delivered to buyer,2025-10-01 11:55:00,Яндекс.Маркет (Софьино),Екатеринбург,1008.0,,2026-01-05T10:00:00+00:00,demo
